Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Better explanations of lexical and semantic cognition using networks derived from continued rather than single-word associations","Behavior Research Methods","","45","2","10.3758/s13428-012-0260-7","Simon De DeyneDaniel J. NavarroGert Storms","2013","http://link.springer.com/article/10.3758/s13428-012-0260-7","Article"
"Computers in the training of inquiry","Behavior Research Methods & Instrumentation","","12","2","10.3758/BF03201581","Michael I. PosnerGilbert W. Osgood","1980","http://link.springer.com/article/10.3758/BF03201581","Article"
"Naming times for the Snodgrass and Vanderwart pictures in Spanish","Behavior Research Methods, Instruments, & Computers","","31","4","10.3758/BF03200741","Fernando CuetosAndrew W. EllisBernardo Alvarez","1999","http://link.springer.com/article/10.3758/BF03200741","Article"
"Protocol modeling, textual analysis, the bifurcation/bootstrapping method, andConvince Me: Computer-based techniques for studying beliefs and their revision","Behavior Research Methods, Instruments, & Computers","","27","2","10.3758/BF03204739","Michael RanneyPatricia Schank","1995","http://link.springer.com/article/10.3758/BF03204739","Article"
"Word associations: Norms for 1,424 Dutch words in a continuous task","Behavior Research Methods","","40","1","10.3758/BRM.40.1.198","Simon De DeyneGert Storms","2008","http://link.springer.com/article/10.3758/BRM.40.1.198","Article"
"Human software","Behavior Research Methods & Instrumentation","","13","4","10.3758/BF03202066","W. R. Blackmore","1981","http://link.springer.com/article/10.3758/BF03202066","Article"
"Stimulus generation, ratings, phoneme counts, and group classifications for 696 famous people by British adults over 40 years of age","Behavior Research Methods","","38","4","10.3758/BF03193890","James H. Smith-SparkViv MooreTim ValentineSusan M. Sherman","2006","http://link.springer.com/article/10.3758/BF03193890","Article"
"Age of acquisition and imageability ratings for a large set of words, including verbs and function words","Behavior Research Methods, Instruments, & Computers","","33","1","10.3758/BF03195349","Helen BirdSue FranklinDavid Howard","2001","http://link.springer.com/article/10.3758/BF03195349","Article"
"The blenderFace method: video-based measurement of raw movement data during facial expressions of emotion using open-source software","Behavior Research Methods","","51","2","10.3758/s13428-018-1085-9","Axel ZinkernagelRainer W. AlexandrowiczTanja LischetzkeManfred Schmitt","2019","http://link.springer.com/article/10.3758/s13428-018-1085-9","Article"
"A behavioral systems approach to adaptive computerized instructional design","Behavior Research Methods, Instruments, & Computers","","27","2","10.3758/BF03204749","Roger D. Ray","1995","http://link.springer.com/article/10.3758/BF03204749","Article"
"Testing primates with joystick-based automated apparatus: Lessons from the Language Research Center’s Computerized Test System","Behavior Research Methods, Instruments, & Computers","","24","2","10.3758/BF03203490","David A. WashburnDuane M. Rumbaugh","1992","http://link.springer.com/article/10.3758/BF03203490","Article"
"New algorithms assessing short summaries in expository texts using latent semantic analysis","Behavior Research Methods","","41","3","10.3758/BRM.41.3.944","Ricardo OlmosJosé A. LeónGuillermo Jorge-BotanaInmaculada Escudero","2009","http://link.springer.com/article/10.3758/BRM.41.3.944","Article"
"A set of 254 Snodgrass-Vanderwart pictures standardized for Spanish: Norms for name agreement, image agreement, familiarity, and visual complexity","Behavior Research Methods, Instruments, & Computers","","28","4","10.3758/BF03200541","M. Carmen SanfeliuAngel Fernandez","1996","http://link.springer.com/article/10.3758/BF03200541","Article"
"A new method of monitoring motor activity in baboons","Behavior Research Methods, Instruments, & Computers","","28","1","10.3758/BF03203632","Christiane H. MayHelen C. SingRichard CephusSiegfried VogelElias K. ShayaHenry N. Wagner","1996","http://link.springer.com/article/10.3758/BF03203632","Article"
"The potential of HyperCard for psychological research and instruction: A general discussion and description of two research applications","Behavior Research Methods, Instruments, & Computers","","21","2","10.3758/BF03205600","Elke Geisler-BrensteinRobert J. Brenstein","1989","http://link.springer.com/article/10.3758/BF03205600","Article"
"Comparison of video- and EMG-based evaluations of the magnitude of children’s emotion-modulated startle response","Behavior Research Methods, Instruments, & Computers","","35","4","10.3758/BF03195538","Marilyn J. EssexH. Hill GoldsmithNancy A. SmiderIsa DolskiSteven K. SuttonRichard J. Davidson","2003","http://link.springer.com/article/10.3758/BF03195538","Article"
"Ninety-three pictures and 108 questions for the elicitation of homophones","Behavior Research Methods, Instruments, & Computers","","29","4","10.3758/BF03210616","Victor S. FerreiraJ. Cooper Cutting","1997","http://link.springer.com/article/10.3758/BF03210616","Article"
"Compact representations of positional knowledge in short and long words for letters and features","Behavior Research Methods & Instrumentation","","15","4","10.3758/BF03203673","Ian Morrison","1983","http://link.springer.com/article/10.3758/BF03203673","Article"
"A new set of 299 pictures for psycholinguistic studies: French norms for name agreement, image agreement, conceptual familiarity, visual complexity, image variability, age of acquisition, and naming latencies","Behavior Research Methods, Instruments, & Computers","","35","1","10.3758/BF03195507","Patrick BoninRonald PeeremanNathalie MalardierAlain MéotMarylène Chalard","2003","http://link.springer.com/article/10.3758/BF03195507","Article"
"A set of 400 pictures standardized for French: Norms for name agreement, image agreement, familiarity, visual complexity, image variability, and age of acquisition","Behavior Research Methods, Instruments, & Computers","","31","3","10.3758/BF03200732","F.-Xavier AlarioLudovic Ferrand","1999","http://link.springer.com/article/10.3758/BF03200732","Article"
"Presenting psychology research on the Internet: Obstacles and opportunities","Behavior Research Methods, Instruments, & Computers","","31","2","10.3758/BF03207721","Michael Brezsnyak","1999","http://link.springer.com/article/10.3758/BF03207721","Article"
"Analysis of variance for repeated measures designs with word materials as a nested random or fixed factor","Behavior Research Methods","","39","4","10.3758/BF03192964","Toni RietveldRoeland van Hout","2007","http://link.springer.com/article/10.3758/BF03192964","Article"
"Free associations and dominance ratings of homophones for young and older adults","Behavior Research Methods, Instruments, & Computers","","36","3","10.3758/BF03195589","Katherine K. WhiteLise Abrams","2004","http://link.springer.com/article/10.3758/BF03195589","Article"
"Sensory experience ratings for 5,500 Spanish words","Behavior Research Methods","","51","3","10.3758/s13428-018-1057-0","Antonio M. Díez-ÁlamoEmiliano DíezDominika Zofia WojcikMaría Angeles AlonsoAngel Fernandez","2019","http://link.springer.com/article/10.3758/s13428-018-1057-0","Article"
"Psycholinguistic norms for action photographs in French and their relationships with spoken and written latencies","Behavior Research Methods, Instruments, & Computers","","36","1","10.3758/BF03195558","Patrick BoninBruno BoyerAlain MéotMichel FayolSylvie Droit","2004","http://link.springer.com/article/10.3758/BF03195558","Article"
"Connectionism: Is it a paradigm shift for psychology?","Behavior Research Methods, Instruments, & Computers","","19","2","10.3758/BF03203762","Walter Schneider","1987","http://link.springer.com/article/10.3758/BF03203762","Article"
"EQUIWORD: A software application for the automatic creation of truly equivalent word lists","Behavior Research Methods","","38","1","10.3758/BF03192760","Olaf LahlReinhard Pietrowsky","2006","http://link.springer.com/article/10.3758/BF03192760","Article"
"The Chemnitz LogAnalyzer: A tool for analyzing data from hypertext navigation research","Behavior Research Methods","","37","2","10.3758/BF03192691","Angela BrunsteinAnja NaumannJosef F. Krems","2005","http://link.springer.com/article/10.3758/BF03192691","Article"
"An online database of phonological representations for Mandarin Chinese","Behavior Research Methods","","41","2","10.3758/BRM.41.2.575","Xiaowei ZhaoPing Li","2009","http://link.springer.com/article/10.3758/BRM.41.2.575","Article"
"Editing a book on the World-Wide Web with 29 collaborators in 8 countries in 12 months: A case in survival tactics","Behavior Research Methods, Instruments, & Computers","","28","2","10.3758/BF03204752","C. Michael LevySarah Ransdell","1996","http://link.springer.com/article/10.3758/BF03204752","Article"
"Wuggy: A multilingual pseudoword generator","Behavior Research Methods","","42","3","10.3758/BRM.42.3.627","Emmanuel KeuleersMarc Brysbaert","2010","http://link.springer.com/article/10.3758/BRM.42.3.627","Article"
"The representation of ontological category concepts as affected by healthy aging: Normative data and theoretical implications","Behavior Research Methods","","37","4","10.3758/BF03192731","Lorna I. MorrowM. Frances Duffy","2005","http://link.springer.com/article/10.3758/BF03192731","Article"
"Convergent methodologies in cyber-psychology: A case study","Behavior Research Methods, Instruments, & Computers","","29","2","10.3758/BF03204825","Diane J. Schiano","1997","http://link.springer.com/article/10.3758/BF03204825","Article"
"Five writing-assistance programs: A review","Behavior Research Methods, Instruments, & Computers","","23","2","10.3758/BF03203381","William N. HayesJames Wyatt CookCarl Samberg","1991","http://link.springer.com/article/10.3758/BF03203381","Article"
"The games psychologists play (and the data they provide)","Behavior Research Methods, Instruments, & Computers","","35","2","10.3758/BF03202541","David A. Washburn","2003","http://link.springer.com/article/10.3758/BF03202541","Article"
"OXlearn: A new MATLAB-based simulation tool for connectionist models","Behavior Research Methods","","41","4","10.3758/BRM.41.4.1138","Nicolas RuhGert Westermann","2009","http://link.springer.com/article/10.3758/BRM.41.4.1138","Article"
"The University of Valencia’s computerized word pool","Behavior Research Methods, Instruments, & Computers","","20","4","10.3758/BF03202684","Salvador AlgarabelJuan Carlos RuizJaime Sanmartin","1988","http://link.springer.com/article/10.3758/BF03202684","Article"
"Expanded norms for 400 experimental pictures in an Argentinean Spanish-speaking population","Behavior Research Methods","","42","2","10.3758/BRM.42.2.452","Laura ManoiloffMarcela ArtsteinMaría Belén CanavosoLaura FernándezJuan Segui","2010","http://link.springer.com/article/10.3758/BRM.42.2.452","Article"
"Psycholinguistic norms and face naming times for photographs of celebrities in French","Behavior Research Methods","","40","1","10.3758/BRM.40.1.137","Patrick BoninCyril PerretAlain MéotLudovic FerrandMartial Mermillod","2008","http://link.springer.com/article/10.3758/BRM.40.1.137","Article"
"Evoked potentials and stages of information processing: Methods of analysis","Behavior Research Methods, Instruments, & Computers","","19","2","10.3758/BF03203776","Jonathan VaughanDouglas J. HerrmannGregory Bell","1987","http://link.springer.com/article/10.3758/BF03203776","Article"
"Objective versus estimated age of word acquisition: A study of 202 Italian children","Behavior Research Methods","","37","4","10.3758/BF03192735","Riccardo BarbarottoMarcella LaiaconaErminio Capitani","2005","http://link.springer.com/article/10.3758/BF03192735","Article"
"The lateralized readiness potential as an on-line measure of central response activation processes","Behavior Research Methods, Instruments, & Computers","","30","1","10.3758/BF03209424","Martin Eimer","1998","http://link.springer.com/article/10.3758/BF03209424","Article"
"MRC Psycholinguistic Database search program","Behavior Research Methods, Instruments, & Computers","","29","2","10.3758/BF03204829","Stephen Fearnley","1997","http://link.springer.com/article/10.3758/BF03204829","Article"
"Positional frequency and versatility of bigrams for two- through nine-letter English words","Behavior Research Methods & Instrumentation","","12","3","10.3758/BF03201669","Robert L. SolsoConnie L. Juel","1980","http://link.springer.com/article/10.3758/BF03201669","Article"
"Validation of constituent logographemes and radicals in Chinese characters using handwriting data","Behavior Research Methods","","","","10.3758/s13428-019-01227-z","Dustin Kai-Yan Lau","2019","http://link.springer.com/article/10.3758/s13428-019-01227-z","Article"
"Using latent semantic analysis to assess reader strategies","Behavior Research Methods, Instruments, & Computers","","34","2","10.3758/BF03195441","Joseph P. MaglianoKatja Wiemer-HastingsKeith K. MillisBrenton D. MuÑozDanielle Mcnamara","2002","http://link.springer.com/article/10.3758/BF03195441","Article"
"Normative data and naming times for action pictures","Behavior Research Methods, Instruments, & Computers","","35","1","10.3758/BF03195508","Fernando CuetosMaira Alija","2003","http://link.springer.com/article/10.3758/BF03195508","Article"
"Sentence-final word completion norms for European Portuguese children and adolescents","Behavior Research Methods","","42","4","10.3758/BRM.42.4.1022","Ana P. PinheiroAna P. SoaresMontserrat ComesañaMargaret NiznikiewiczÓscar F. Gonçalves","2010","http://link.springer.com/article/10.3758/BRM.42.4.1022","Article"
"A contingent speech technique in eye movement research on reading","Behavior Research Methods, Instruments, & Computers","","34","4","10.3758/BF03195476","Albrecht W. InhoffCynthia ConnineRalph Radach","2002","http://link.springer.com/article/10.3758/BF03195476","Article"
"CVC syllables for investigating the phonetic sensitivity of Mandarin and English speakers","Behavior Research Methods","","40","1","10.3758/BRM.40.1.147","Miles Munro","2008","http://link.springer.com/article/10.3758/BRM.40.1.147","Article"
"The maze task: Measuring forced incremental sentence processing time","Behavior Research Methods","","41","1","10.3758/BRM.41.1.163","Kenneth I. ForsterChristine GuerreraLisa Elliot","2009","http://link.springer.com/article/10.3758/BRM.41.1.163","Article"
"Stimulus design is an obstacle course: 560 matched literal and metaphorical sentences for testing neural hypotheses about metaphor","Behavior Research Methods","","42","3","10.3758/BRM.42.3.651","Eileen R. CardilloGwenda L. SchmidtAlexander KranjecAnjan Chatterjee","2010","http://link.springer.com/article/10.3758/BRM.42.3.651","Article"
"The Active Eye: Software for the demonstration of event perception phenomena on the Macintosh","Behavior Research Methods, Instruments, & Computers","","22","4","10.3758/BF03203183","Geoffrey P. Bingham","1990","http://link.springer.com/article/10.3758/BF03203183","Article"
"MRC psycholinguistic database: Machine-usable dictionary, version 2.00","Behavior Research Methods, Instruments, & Computers","","20","1","10.3758/BF03202594","Michael Wilson","1988","http://link.springer.com/article/10.3758/BF03202594","Article"
"SATS: Sequential Analysis of Transcripts System","Behavior Research Methods, Instruments, & Computers","","22","3","10.3758/BF03209829","Paul J. YoderJ. T. Tapp","1990","http://link.springer.com/article/10.3758/BF03209829","Article"
"Analyzing human random generation behavior: A review of methods used and a computer program for describing performance","Behavior Research Methods, Instruments, & Computers","","30","4","10.3758/BF03209475","John N. TowseDerek Neil","1998","http://link.springer.com/article/10.3758/BF03209475","Article"
"LSE-Sign: A lexical database for Spanish Sign Language","Behavior Research Methods","","48","1","10.3758/s13428-014-0560-1","Eva Gutierrez-SigutBrendan CostelloCristina BausManuel Carreiras","2016","http://link.springer.com/article/10.3758/s13428-014-0560-1","Article"
"When emotions are expressed figuratively: Psycholinguistic and Affective Norms of 619 Idioms for German (PANIG)","Behavior Research Methods","","48","1","10.3758/s13428-015-0581-4","Francesca M. M. CitronCristina CacciariMichael KucharskiLuna BeckMarkus ConradArthur M. Jacobs","2016","http://link.springer.com/article/10.3758/s13428-015-0581-4","Article"
"A system for computer control of auditory stimuli","Behavior Research Methods & Instrumentation","","8","2","10.3758/BF03201772","Steven E. PoltrockNancy N. Mathews","1976","http://link.springer.com/article/10.3758/BF03201772","Article"
"BASIC-PLUS-2 programs to perform experimental procedures for paired associate verbal learning","Behavior Research Methods & Instrumentation","","15","1","10.3758/BF03203449","Janusz PrezeorekRuben SanchezRichard Deni","1983","http://link.springer.com/article/10.3758/BF03203449","Article"
"An improved technique for determining brain reward thresholds in primates","Behavior Research Methods & Instrumentation","","3","5","10.3758/BF03208404","Eliot L. Gardner","1971","http://link.springer.com/article/10.3758/BF03208404","Article"
"The silicon-controlled rectifier as an input latch for digital laboratory computer interfaces","Behavior Research Methods, Instruments, & Computers","","22","3","10.3758/BF03209820","Michael T. Scoles","1990","http://link.springer.com/article/10.3758/BF03209820","Article"
"LINC-to-PDP-11 tape translation","Behavior Research Methods & Instrumentation","","10","6","10.3758/BF03205419","Robert C. Schreiner","1978","http://link.springer.com/article/10.3758/BF03205419","Article"
"Interfacing for the SKED system","Behavior Research Methods & Instrumentation","","8","2","10.3758/BF03201747","Robert I. CobezArthur G. Snapper","1976","http://link.springer.com/article/10.3758/BF03201747","Article"
"The validity of a computerized visual searching task as an indicator of brain damage","Behavior Research Methods & Instrumentation","","13","4","10.3758/BF03202071","Michael A. DeMitaJames H. JohnsonKen E. Hansen","1981","http://link.springer.com/article/10.3758/BF03202071","Article"
"A computer program for administering and scoring confidence tests","Behavior Research Methods, Instruments, & Computers","","18","1","10.3758/BF03200999","Robert M. Rippey","1986","http://link.springer.com/article/10.3758/BF03200999","Article"
"An inexpensive, portable, printing event recorder for behavior studies","Behavior Research Methods & Instrumentation","","11","6","10.3758/BF03201380","D. J. BuckleyB. D. FrazerG. St. Amour","1979","http://link.springer.com/article/10.3758/BF03201380","Article"
"Society for Computers in Psychology","Behavior Research Methods","","41","3","10.3758/BRM.41.3.591","David A. Waller","2009","http://link.springer.com/article/10.3758/BRM.41.3.591","Article"
"Systematic influence of gaze position on pupil size measurement: analysis and correction","Behavior Research Methods","","43","4","10.3758/s13428-011-0109-5","Benjamin GaglStefan HawelkaFlorian Hutzler","2011","http://link.springer.com/article/10.3758/s13428-011-0109-5","Article"
"BLIND: a set of semantic feature norms from the congenitally blind","Behavior Research Methods","","45","4","10.3758/s13428-013-0323-4","Alessandro LenciMarco BaroniGiulia CazzolliGiovanna Marotta","2013","http://link.springer.com/article/10.3758/s13428-013-0323-4","Article"
"Are subjective ratings of metaphors a red herring? The big two dimensions of metaphoric sentences","Behavior Research Methods","","50","2","10.3758/s13428-017-0903-9","Paul H. ThibodeauLes SikosFrank H. Durgin","2018","http://link.springer.com/article/10.3758/s13428-017-0903-9","Article"
"Age of acquisition and imageability norms for base and morphologically complex words in English and in Spanish","Behavior Research Methods","","48","1","10.3758/s13428-015-0579-y","Shakiela K. DaviesCristina IzuraRosy SocasAlberto Dominguez","2016","http://link.springer.com/article/10.3758/s13428-015-0579-y","Article"
"German norms for semantic typicality, age of acquisition, and concept familiarity","Behavior Research Methods","","44","2","10.3758/s13428-011-0164-y","Astrid SchröderTeresa GemballaSteffie RuppinIsabell Wartenburger","2012","http://link.springer.com/article/10.3758/s13428-011-0164-y","Article"
"The MR2: A multi-racial, mega-resolution database of facial stimuli","Behavior Research Methods","","48","3","10.3758/s13428-015-0641-9","Nina StrohmingerKurt GrayVladimir ChitucJoseph HeffnerChelsea ScheinTitus Brooks Heagins","2016","http://link.springer.com/article/10.3758/s13428-015-0641-9","Article"
"Age of acquisition estimates for 1,208 ambiguous and polysemous words","Behavior Research Methods","","43","1","10.3758/s13428-010-0027-y","Maya M. KhannaMichael J. Cortese","2011","http://link.springer.com/article/10.3758/s13428-010-0027-y","Article"
"Design of a noninvasive face mask for ocular occlusion in rats and assessment in a visual discrimination paradigm","Behavior Research Methods","","44","4","10.3758/s13428-012-0219-8","Audrey M. HagerHans C. Dringenberg","2012","http://link.springer.com/article/10.3758/s13428-012-0219-8","Article"
"Development of a repeated measures affective change blindness task","Behavior Research Methods","","43","3","10.3758/s13428-011-0072-1","Antony C. MossIan P. AlberyDinkar Sharma","2011","http://link.springer.com/article/10.3758/s13428-011-0072-1","Article"
"Humor norms for 4,997 English words","Behavior Research Methods","","50","3","10.3758/s13428-017-0930-6","Tomas EngelthalerThomas T. Hills","2018","http://link.springer.com/article/10.3758/s13428-017-0930-6","Article"
"Systematic mappings between semantic categories and types of iconic representations in the manual modality: A normed database of silent gesture","Behavior Research Methods","","","","10.3758/s13428-019-01204-6","Gerardo OrtegaAslı Özyürek","2019","http://link.springer.com/article/10.3758/s13428-019-01204-6","Article"
"A Web-accessible database of characteristics of the 1,945 basic Japanese kanji","Behavior Research Methods, Instruments, & Computers","","34","2","10.3758/BF03195454","Katsuo TamaokaKim KirsnerYushi YanaseYayoi MiyaokaMasahiro Kawakami","2002","http://link.springer.com/article/10.3758/BF03195454","Article"
"Improving the performance of eye trackers with limited spatial accuracy and low sampling rates for reading analysis by heuristic fixation-to-word mapping","Behavior Research Methods","","","","10.3758/s13428-018-1120-x","Oleg ŠpakovHowell IstanceAulikki HyrskykariHarri SiirtolaKari-Jouko Räihä","2018","http://link.springer.com/article/10.3758/s13428-018-1120-x","Article"
"The semantic priming project","Behavior Research Methods","","45","4","10.3758/s13428-012-0304-z","Keith A. HutchisonDavid A. BalotaJames H. NeelyMichael J. CorteseEmily R. Cohen-ShikoraChi-Shing TseMelvin J. YapJesse J. BengsonDale NiemeyerErin Buchanan","2013","http://link.springer.com/article/10.3758/s13428-012-0304-z","Article"
"Human biological and nonbiological point-light movements: Creation and validation of the dataset","Behavior Research Methods","","49","6","10.3758/s13428-016-0843-9","Olivia Morgan LapentaAna Paula XavierSônia Cavalcanti CôrreaPaulo Sérgio Boggio","2017","http://link.springer.com/article/10.3758/s13428-016-0843-9","Article"
"Recognizing vocal emotions in Mandarin Chinese: A validated database of Chinese vocal emotional stimuli","Behavior Research Methods","","44","4","10.3758/s13428-012-0203-3","Pan LiuMarc D. Pell","2012","http://link.springer.com/article/10.3758/s13428-012-0203-3","Article"
"Norming the odd: Creation, norming, and validation of a stimulus set for the study of incongruities across music and language","Behavior Research Methods","","44","1","10.3758/s13428-011-0137-1","Cara R. FeatherstoneMitch G. WatermanCatriona M. Morrison","2012","http://link.springer.com/article/10.3758/s13428-011-0137-1","Article"
"Free associate norms for 139 European Portuguese words for children from different age groups","Behavior Research Methods","","46","2","10.3758/s13428-013-0388-0","Montserrat ComesañaIsabel FragaAna Júlia MoreiraCarla Sofia FradeAna Paula Soares","2014","http://link.springer.com/article/10.3758/s13428-013-0388-0","Article"
"Genre-typical narrative arcs in films are less appealing to lay audiences and professional film critics","Behavior Research Methods","","","","10.3758/s13428-018-1168-7","Taleen NalabandianMolly E. Ireland","2018","http://link.springer.com/article/10.3758/s13428-018-1168-7","Article"
"Semantic properties, aptness, familiarity, conventionality, and interpretive diversity scores for 84 metaphors and similes","Behavior Research Methods","","47","3","10.3758/s13428-014-0502-y","Carlos RonceroRoberto G. de Almeida","2015","http://link.springer.com/article/10.3758/s13428-014-0502-y","Article"
"Picture perfect: A stimulus set of 225 pairs of matched clipart and photographic images normed by Mechanical Turk and laboratory participants","Behavior Research Methods","","50","6","10.3758/s13428-018-1028-5","Raheleh SaryazdiJulie BannonAgatha RodriguesChris KlammerCraig G. Chambers","2018","http://link.springer.com/article/10.3758/s13428-018-1028-5","Article"
"On the ambiguity of interaction and nonlinear main effects in a regime of dependent covariates","Behavior Research Methods","","50","5","10.3758/s13428-017-0956-9","Hannes MatuschekReinhold Kliegl","2018","http://link.springer.com/article/10.3758/s13428-017-0956-9","Article"
"A new set of 272 pictures for psycholinguistic studies: Persian norms for name agreement, image agreement, conceptual familiarity, visual complexity, and age of acquisition","Behavior Research Methods","","47","4","10.3758/s13428-014-0537-0","Leila GhasisinFariba YadegariMehdi RahgozarAli NazariNiloufar Rastegarianzade","2015","http://link.springer.com/article/10.3758/s13428-014-0537-0","Article"
"Sensory experience ratings for over 5,000 mono- and disyllabic words","Behavior Research Methods","","45","1","10.3758/s13428-012-0242-9","Barbara J. JuhaszMelvin J. Yap","2013","http://link.springer.com/article/10.3758/s13428-012-0242-9","Article"
"EyeMap: a software system for visualizing and analyzing eye movement data in reading","Behavior Research Methods","","44","2","10.3758/s13428-011-0156-y","Siliang TangRonan G. ReillyChristian Vorstius","2012","http://link.springer.com/article/10.3758/s13428-011-0156-y","Article"
"Predictors of timed picture naming in Persian","Behavior Research Methods","","45","3","10.3758/s13428-012-0298-6","Mehdi BakhtiarReza NilipourBrendan S. Weekes","2013","http://link.springer.com/article/10.3758/s13428-012-0298-6","Article"
"Subjective age-of-acquisition norms for 600 Turkish words from four age groups","Behavior Research Methods","","49","5","10.3758/s13428-016-0817-y","İlyas GözAli İ. TekcanAslı Aktan Erciyes","2017","http://link.springer.com/article/10.3758/s13428-016-0817-y","Article"
"Which variables should be controlled for to investigate picture naming in adults? A Bayesian meta-analysis","Behavior Research Methods","","","","10.3758/s13428-018-1100-1","Cyril PerretPatrick Bonin","2018","http://link.springer.com/article/10.3758/s13428-018-1100-1","Article"
"The revised NEUROGES–ELAN system: An objective and reliable interdisciplinary analysis tool for nonverbal behavior and gesture","Behavior Research Methods","","48","3","10.3758/s13428-015-0622-z","Hedda LausbergHan Sloetjes","2016","http://link.springer.com/article/10.3758/s13428-015-0622-z","Article"
"Using the speeded word fragment completion task to examine semantic priming","Behavior Research Methods","","47","2","10.3758/s13428-014-0496-5","Tom HeymanSimon De DeyneKeith A. HutchisonGert Storms","2015","http://link.springer.com/article/10.3758/s13428-014-0496-5","Article"
"Norms of valence and arousal for 14,031 Spanish words","Behavior Research Methods","","49","1","10.3758/s13428-015-0700-2","Hans Stadthagen-GonzalezConstance ImbaultMiguel A. Pérez SánchezMarc Brysbaert","2017","http://link.springer.com/article/10.3758/s13428-015-0700-2","Article"
"Functional principal components analysis of workload capacity functions","Behavior Research Methods","","45","4","10.3758/s13428-013-0333-2","Devin M. BurnsJoseph W. HouptJames T. TownsendMichael J. Endres","2013","http://link.springer.com/article/10.3758/s13428-013-0333-2","Article"
"Twice random, once mixed: Applying mixed models to simultaneously analyze random effects of language and participants","Behavior Research Methods","","44","1","10.3758/s13428-011-0145-1","Dirk P. Janssen","2012","http://link.springer.com/article/10.3758/s13428-011-0145-1","Article"
"Is pupillary response a reliable index of word recognition? Evidence from a delayed lexical decision task","Behavior Research Methods","","49","5","10.3758/s13428-016-0835-9","Juan HaroMarc GuaschBlanca VallèsPilar Ferré","2017","http://link.springer.com/article/10.3758/s13428-016-0835-9","Article"
"Minho Affective Sentences (MAS): Probing the roles of sex, mood, and empathy in affective ratings of verbal stimuli","Behavior Research Methods","","49","2","10.3758/s13428-016-0726-0","Ana P. PinheiroMarcelo DiasJoão PedrosaAna P. Soares","2017","http://link.springer.com/article/10.3758/s13428-016-0726-0","Article"
"Norms of valence, arousal, dominance, and age of acquisition for 4,300 Dutch words","Behavior Research Methods","","45","1","10.3758/s13428-012-0243-8","Agnes MoorsJan De HouwerDirk HermansSabine WanmakerKevin van SchieAnne-Laura Van HarmelenMaarten De SchryverJeffrey De WinneMarc Brysbaert","2013","http://link.springer.com/article/10.3758/s13428-012-0243-8","Article"
"The bank of standardized stimuli (BOSS): comparison between French and English norms","Behavior Research Methods","","44","4","10.3758/s13428-011-0184-7","Mathieu B. BrodeurEva KehayiaGeneviève Dion-LessardMélissa ChauretTina MontreuilEmmanuelle Dionne-DostieMartin Lepage","2012","http://link.springer.com/article/10.3758/s13428-011-0184-7","Article"
"Quantifying talk: developing reliable measures of verbal productivity","Behavior Research Methods","","43","1","10.3758/s13428-010-0019-y","Margaret WardleKatherine CederbaumHarriet de Wit","2011","http://link.springer.com/article/10.3758/s13428-010-0019-y","Article"
"A validation of Amazon Mechanical Turk for the collection of acceptability judgments in linguistic theory","Behavior Research Methods","","43","1","10.3758/s13428-010-0039-7","Jon Sprouse","2011","http://link.springer.com/article/10.3758/s13428-010-0039-7","Article"
"Spanish semantic feature production norms for 400 concrete concepts","Behavior Research Methods","","49","3","10.3758/s13428-016-0777-2","Jorge VivasLeticia VivasAna ComesañaAna García ConiAgostina Vorano","2017","http://link.springer.com/article/10.3758/s13428-016-0777-2","Article"
"Stimulus needs are a moving target: 240 additional matched literal and metaphorical sentences for testing neural hypotheses about metaphor","Behavior Research Methods","","49","2","10.3758/s13428-016-0717-1","Eileen R. CardilloChristine WatsonAnjan Chatterjee","2017","http://link.springer.com/article/10.3758/s13428-016-0717-1","Article"
"The adaptation of the Affective Norms for English Words (ANEW) for European Portuguese","Behavior Research Methods","","44","1","10.3758/s13428-011-0131-7","Ana Paula SoaresMontserrat ComesañaAna P. PinheiroAlberto SimõesCarla Sofia Frade","2012","http://link.springer.com/article/10.3758/s13428-011-0131-7","Article"
"Affective auditory stimulus database: An expanded version of the International Affective Digitized Sounds (IADS-E)","Behavior Research Methods","","50","4","10.3758/s13428-018-1027-6","Wanlu YangKai MakitaTakashi NakaoNoriaki KanayamaMaro G. MachizawaTakafumi SasaokaAyako SugataRyota KobayashiRyosuke HiramotoShigeto YamawakiMakoto IwanagaMakoto Miyatani","2018","http://link.springer.com/article/10.3758/s13428-018-1027-6","Article"
"A behavioral database for masked form priming","Behavior Research Methods","","46","4","10.3758/s13428-013-0442-y","James S. AdelmanRebecca L. JohnsonSamantha F. McCormickMeredith McKagueSachiko KinoshitaJeffrey S. BowersJason R. PerryStephen J. LupkerKenneth I. ForsterMichael J. CorteseMichele ScaltrittiAndrew J. AschenbrennerJennifer H. CoaneLaurence WhiteMelvin J. YapChris Davis","2014","http://link.springer.com/article/10.3758/s13428-013-0442-y","Article"
"The past tense inflection project (PTIP): speeded past tense inflections, imageability ratings, and past tense consistency measures for 2,200 verbs","Behavior Research Methods","","45","1","10.3758/s13428-012-0240-y","Emily R. Cohen-ShikoraDavid A. BalotaAbhi KapuriaMelvin J. Yap","2013","http://link.springer.com/article/10.3758/s13428-012-0240-y","Article"
