Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Translation and validation of the Body Image Avoidance Questionnaire (BIAQ) for the Portuguese language in Brazil","Behavior Research Methods","","41","1","10.3758/BRM.41.1.236","Angela Nogueira N. B. CampanaMaria da Consolação Gomes Cunha Fernandes TavaresDirceu da SilvaMaria Jose D’Elboux Diogo","2009","http://link.springer.com/article/10.3758/BRM.41.1.236","Article"
"ConceptBuilder: An open-source software tool for measuring, depicting, and quantifying causal models","Behavior Research Methods","","41","1","10.3758/BRM.41.1.128","Nancy S. KimEdward Y. Park","2009","http://link.springer.com/article/10.3758/BRM.41.1.128","Article"
"Generalized Electronic Interviewing System (GEIS): A program and scripting method for conducting interviews in multiple modes","Behavior Research Methods, Instruments, & Computers","","36","4","10.3758/BF03206559","Ross CorkreyLynne Parkinson","2004","http://link.springer.com/article/10.3758/BF03206559","Article"
"Analyzing human random generation behavior: A review of methods used and a computer program for describing performance","Behavior Research Methods, Instruments, & Computers","","30","4","10.3758/BF03209475","John N. TowseDerek Neil","1998","http://link.springer.com/article/10.3758/BF03209475","Article"
"Quantifying social asymmetric structures","Behavior Research Methods","","38","3","10.3758/BF03192792","Antonio SolanasLluís SalafrancaCarles RibaVicenta SierraDavid Leiva","2006","http://link.springer.com/article/10.3758/BF03192792","Article"
"A comparison of six methods to estimate thresholds from psychometric functions","Behavior Research Methods, Instruments, & Computers","","27","4","10.3758/BF03200444","Trefford Lee Simpson","1995","http://link.springer.com/article/10.3758/BF03200444","Article"
"Visual discrimination learning in the killer whale (Orcinus orca)","Behavior Research Methods & Instrumentation","","3","4","10.3758/BF03208129","Don WhitePaul SpongNorm CameronJohn Bradford","1971","http://link.springer.com/article/10.3758/BF03208129","Article"
"Adapting cultural mixture modeling for continuous measures of knowledge and memory fluency","Behavior Research Methods","","48","3","10.3758/s13428-015-0670-4","Yin-Yin Sarah TanShane T. Mueller","2016","http://link.springer.com/article/10.3758/s13428-015-0670-4","Article"
"Performance impact of stop lists and morphological decomposition on word–word corpus-based semantic space models","Behavior Research Methods","","47","3","10.3758/s13428-015-0614-z","Jeff KeithChris WestburyJames Goldman","2015","http://link.springer.com/article/10.3758/s13428-015-0614-z","Article"
"Computationally constructing a repository of compound remote associates test items in American English with comRAT-G","Behavior Research Methods","","50","5","10.3758/s13428-017-0965-8","Ana-Maria OlteţeanuHolger SchultheisJonathan B. Dyer","2018","http://link.springer.com/article/10.3758/s13428-017-0965-8","Article"
"A visual object naming task standardized for the Croatian language: A tool for research and clinical practice","Behavior Research Methods","","45","4","10.3758/s13428-012-0308-8","Maja RogićAna JerončićMarija BošnjakAna SedlarDarko HrenVedran Deletis","2013","http://link.springer.com/article/10.3758/s13428-012-0308-8","Article"
"Advances in examining preferences for similarity in seating: Revisiting the aggregation index","Behavior Research Methods","","47","4","10.3758/s13428-014-0541-4","Ivan Hernandez","2015","http://link.springer.com/article/10.3758/s13428-014-0541-4","Article"
"A norming study of high-quality video clips of pantomimes, emblems, and meaningless gestures","Behavior Research Methods","","","","10.3758/s13428-018-1159-8","Beatrice AgostiniLiuba PapeoCristina-Ioana GaluscaAngelika Lingnau","2018","http://link.springer.com/article/10.3758/s13428-018-1159-8","Article"
"HelexKids: A word frequency database for Greek and Cypriot primary school children","Behavior Research Methods","","49","1","10.3758/s13428-015-0698-5","Aris R. TerzopoulosLynne G. DuncanMark A. J. WilsonGeorgia Z. NiolakiJackie Masterson","2017","http://link.springer.com/article/10.3758/s13428-015-0698-5","Article"
"Normative values for a tablet computer-based application to assess chromatic contrast sensitivity","Behavior Research Methods","","50","2","10.3758/s13428-017-0893-7","Lakshmi BodduluriMei Ying BoonMalcolm RyanStephen J. Dain","2018","http://link.springer.com/article/10.3758/s13428-017-0893-7","Article"
"Occurrence, plausibility, and desirability for 124 Life Events Inventory items","Behavior Research Methods","","47","2","10.3758/s13428-014-0484-9","Lindy M. FieldsAlan S. Brown","2015","http://link.springer.com/article/10.3758/s13428-014-0484-9","Article"
"The Chinese Lexicon Project: A megastudy of lexical decision performance for 25,000+ traditional Chinese two-character compound words","Behavior Research Methods","","49","4","10.3758/s13428-016-0810-5","Chi-Shing TseMelvin J. YapYuen-Lai ChanWei Ping SzeCyrus ShaoulDan Lin","2017","http://link.springer.com/article/10.3758/s13428-016-0810-5","Article"
"Psycholinguistic measures for German verb pairs: Semantic transparency, semantic relatedness, verb family size, and age of reading acquisition","Behavior Research Methods","","50","4","10.3758/s13428-018-1052-5","Eva SmolkaCarsten Eulitz","2018","http://link.springer.com/article/10.3758/s13428-018-1052-5","Article"
"Visualizing multiple word similarity measures","Behavior Research Methods","","44","3","10.3758/s13428-012-0236-7","Brent Kievit-KylarMichael N. Jones","2012","http://link.springer.com/article/10.3758/s13428-012-0236-7","Article"
"A visual object stimulus database with standardized similarity information","Behavior Research Methods","","45","2","10.3758/s13428-012-0255-4","Ellen M. MigoDaniela MontaldiAndrew R. Mayes","2013","http://link.springer.com/article/10.3758/s13428-012-0255-4","Article"
"EmoFinder: The meeting point for Spanish emotional words","Behavior Research Methods","","50","1","10.3758/s13428-017-1006-3","Isabel FragaMarc GuaschJuan HaroIsabel PadrónPilar Ferré","2018","http://link.springer.com/article/10.3758/s13428-017-1006-3","Article"
"Nonnaïveté among Amazon Mechanical Turk workers: Consequences and solutions for behavioral researchers","Behavior Research Methods","","46","1","10.3758/s13428-013-0365-7","Jesse ChandlerPam MuellerGabriele Paolacci","2014","http://link.springer.com/article/10.3758/s13428-013-0365-7","Article"
"The Litkey Corpus: A richly annotated longitudinal corpus of German texts written by primary school children","Behavior Research Methods","","51","4","10.3758/s13428-019-01261-x","Ronja Laarmann-QuanteKatrin OrtmannAnna EhlertSimon MaslochDoreen ScholzEva BelkeStefanie Dipper","2019","http://link.springer.com/article/10.3758/s13428-019-01261-x","Article"
"The Glasgow Face Matching Test","Behavior Research Methods","","42","1","10.3758/BRM.42.1.286","A. Mike BurtonDavid WhiteAllan McNeill","2010","http://link.springer.com/article/10.3758/BRM.42.1.286","Article"
"“Sound” alternatives to visual graphics for exploratory data analysis","Behavior Research Methods, Instruments, & Computers","","25","2","10.3758/BF03204505","John H. FlowersTerry A. Hauer","1993","http://link.springer.com/article/10.3758/BF03204505","Article"
"Detecting computer-generated random responding in questionnaire-based data: A comparison of seven indices","Behavior Research Methods","","51","5","10.3758/s13428-018-1103-y","Marc DupuisEmanuele MeierFélix Cuneo","2019","http://link.springer.com/article/10.3758/s13428-018-1103-y","Article"
"JACKKNIFE: a general-purpose package for generating multivariate jackknife analyses","Behavior Research Methods, Instruments, & Computers","","18","1","10.3758/BF03200994","Joseph L. BallounA. Ben Oumlil","1986","http://link.springer.com/article/10.3758/BF03200994","Article"
"PROJECT__X: A PL/1 program for processing acyclic digraphs","Behavior Research Methods & Instrumentation","","7","2","10.3758/BF03201305","James D. HollanRobert E. Osteen","1975","http://link.springer.com/article/10.3758/BF03201305","Article"
"FORTRAN IV functions to compute expected normal scores","Behavior Research Methods & Instrumentation","","15","3","10.3758/BF03203669","William P. DunlapSusan G. Brown","1983","http://link.springer.com/article/10.3758/BF03203669","Article"
"Equivalence of two manufacturers’ precision food pellets for rats","Behavior Research Methods, Instruments, & Computers","","23","3","10.3758/BF03203398","William M. Baum","1991","http://link.springer.com/article/10.3758/BF03203398","Article"
"Interpersonal referential communication experiments with a small computer","Behavior Research Methods & Instrumentation","","5","2","10.3758/BF03200151","Louis van RooijenFrank M. Goode","1973","http://link.springer.com/article/10.3758/BF03200151","Article"
"Microprocessor-assisted assessment in the clinical research laboratory","Behavior Research Methods & Instrumentation","","10","4","10.3758/BF03205353","Robert F. BremserRobert S. Davidson","1978","http://link.springer.com/article/10.3758/BF03205353","Article"
"An interactive FORTRAN IV program for calculating power, sample size, or detectable differences in means","Behavior Research Methods & Instrumentation","","13","6","10.3758/BF03207965","William P. Dunlap","1981","http://link.springer.com/article/10.3758/BF03207965","Article"
"General recognition theory of categorization: A MATLAB toolbox","Behavior Research Methods","","38","4","10.3758/BF03193888","Leola A. Alfonso-Reese","2006","http://link.springer.com/article/10.3758/BF03193888","Article"
"A method, framework, and tutorial for efficiently simulating models of decision-making","Behavior Research Methods","","51","5","10.3758/s13428-019-01219-z","Nathan J. Evans","2019","http://link.springer.com/article/10.3758/s13428-019-01219-z","Article"
"Computerized assessment of syntactic complexity in Alzheimer’s disease: a case study of Iris Murdoch’s writing","Behavior Research Methods","","43","1","10.3758/s13428-010-0037-9","Serguei PakhomovDustin ChaconMark WicklundJeanette Gundel","2011","http://link.springer.com/article/10.3758/s13428-010-0037-9","Article"
"Assessing and overcoming participant dishonesty in online data collection","Behavior Research Methods","","50","4","10.3758/s13428-017-0984-5","Chris Hydock","2018","http://link.springer.com/article/10.3758/s13428-017-0984-5","Article"
"Adding part-of-speech information to the SUBTLEX-US word frequencies","Behavior Research Methods","","44","4","10.3758/s13428-012-0190-4","Marc BrysbaertBoris NewEmmanuel Keuleers","2012","http://link.springer.com/article/10.3758/s13428-012-0190-4","Article"
"Automatic generation of the index of productive syntax for child language transcripts","Behavior Research Methods","","46","1","10.3758/s13428-013-0354-x","Khairun-nisa HassanaliYang LiuAquiles IglesiasThamar SolorioChristine Dollaghan","2014","http://link.springer.com/article/10.3758/s13428-013-0354-x","Article"
"An action video clip database rated for familiarity in China and Germany","Behavior Research Methods","","44","4","10.3758/s13428-012-0189-x","Katja Umla-RungeHubert D. ZimmerXiaolan FuLamei Wang","2012","http://link.springer.com/article/10.3758/s13428-012-0189-x","Article"
"Can Lextale-Esp discriminate between groups of highly proficient Catalan–Spanish bilinguals with different language dominances?","Behavior Research Methods","","49","2","10.3758/s13428-016-0728-y","Pilar FerréMarc Brysbaert","2017","http://link.springer.com/article/10.3758/s13428-016-0728-y","Article"
"SPaM: A combined self-paced reading and masked-priming paradigm","Behavior Research Methods","","45","1","10.3758/s13428-012-0239-4","Steven G. LukeKiel Christianson","2013","http://link.springer.com/article/10.3758/s13428-012-0239-4","Article"
"Use of Internet panels to conduct surveys","Behavior Research Methods","","47","3","10.3758/s13428-015-0617-9","Ron D. HaysHonghu LiuArie Kapteyn","2015","http://link.springer.com/article/10.3758/s13428-015-0617-9","Article"
"An integrated ball projection technology for the study of dynamic interceptive actions","Behavior Research Methods","","46","4","10.3758/s13428-013-0429-8","J. A. StoneD. PanchukK. DavidsJ. S. NorthI. FairweatherI. W. Maynard","2014","http://link.springer.com/article/10.3758/s13428-013-0429-8","Article"
"Finding the traces of behavioral and cognitive processes in big data and naturally occurring datasets","Behavior Research Methods","","49","5","10.3758/s13428-017-0874-x","Alexandra PaxtonThomas L. Griffiths","2017","http://link.springer.com/article/10.3758/s13428-017-0874-x","Article"
"Measuring fluid intelligence on a ratio scale: Evidence from nonverbal classification problems and information entropy","Behavior Research Methods","","41","2","10.3758/BRM.41.2.439","Philippe E. Ruiz","2009","http://link.springer.com/article/10.3758/BRM.41.2.439","Article"
"Using temporal cohesion to predict temporal coherence in narrative and expository texts","Behavior Research Methods","","39","2","10.3758/BF03193150","Nicholas D. DuranPhilip M. McCarthyArt C. GraesserDanielle S. McNamara","2007","http://link.springer.com/article/10.3758/BF03193150","Article"
"Estimation of the MIRID: A program and a SAS-based approach","Behavior Research Methods, Instruments, & Computers","","35","4","10.3758/BF03195533","Dirk J. M. SmitsPaul De BoeckNorman D. Verhelst","2003","http://link.springer.com/article/10.3758/BF03195533","Article"
"An interactive graphics approach to dimensional analysis","Behavior Research Methods & Instrumentation","","6","2","10.3758/BF03200326","Edward J. SchneiderHerbert P. Weisberg","1974","http://link.springer.com/article/10.3758/BF03200326","Article"
"Imageability ratings across languages","Behavior Research Methods","","50","3","10.3758/s13428-017-0936-0","Adrià RofesLilla ZakariásKlaudia CederMarianne LindMonica Blom JohanssonVânia de AguiarJovana BjekićValantis FyndanisAnna GavarróHanne Gram SimonsenCarlos Hernández SacristánMaria KambanarosJelena Kuvač KraljevićSilvia Martínez-Ferreiroİlknur MavisCarolina Méndez Orellana","2018","http://link.springer.com/article/10.3758/s13428-017-0936-0","Article"
"Extracting semantic representations from word co-occurrence statistics: stop-lists, stemming, and SVD","Behavior Research Methods","","44","3","10.3758/s13428-011-0183-8","John A. BullinariaJoseph P. Levy","2012","http://link.springer.com/article/10.3758/s13428-011-0183-8","Article"
"DAVID: An open-source platform for real-time transformation of infra-segmental emotional cues in running speech","Behavior Research Methods","","50","1","10.3758/s13428-017-0873-y","Laura RachmanMarco LiuniPablo AriasAndreas LindPetter JohanssonLars HallDaniel RichardsonKatsumi WatanabeStéphanie DubalJean-Julien Aucouturier","2018","http://link.springer.com/article/10.3758/s13428-017-0873-y","Article"
"The Glasgow Voice Memory Test: Assessing the ability to memorize and recognize unfamiliar voices","Behavior Research Methods","","49","1","10.3758/s13428-015-0689-6","Virginia AglieriRebecca WatsonCyril PernetMarianne LatinusLúcia GarridoPascal Belin","2017","http://link.springer.com/article/10.3758/s13428-015-0689-6","Article"
"SignStream: A tool for linguistic and computer vision research on visual-gestural language data","Behavior Research Methods, Instruments, & Computers","","33","3","10.3758/BF03195384","Carol NeidleStan SclaroffVassilis Athitsos","2001","http://link.springer.com/article/10.3758/BF03195384","Article"
"A method for analyzing the motion of an object on a VTR screen with an Apple II computer","Behavior Research Methods, Instruments, & Computers","","16","1","10.3758/BF03201042","Masatoshi Kawai","1984","http://link.springer.com/article/10.3758/BF03201042","Article"
"Thin slices of creativity: Using single-word utterances to assess creative cognition","Behavior Research Methods","","46","3","10.3758/s13428-013-0401-7","Ranjani PrabhakaranAdam E. GreenJeremy R. Gray","2014","http://link.springer.com/article/10.3758/s13428-013-0401-7","Article"
"gazeNet: End-to-end eye-movement event detection with deep neural networks","Behavior Research Methods","","51","2","10.3758/s13428-018-1133-5","Raimondas ZemblysDiederick C. NiehorsterKenneth Holmqvist","2019","http://link.springer.com/article/10.3758/s13428-018-1133-5","Article"
"Techniques of data collection and reduction in systematic field observation","Behavior Research Methods & Instrumentation","","9","5","10.3758/BF03202278","Richard E. Sykes","1977","http://link.springer.com/article/10.3758/BF03202278","Article"
"Computer-based automatic finger- and speech-tracking system","Behavior Research Methods","","39","4","10.3758/BF03192975","Björn Breidegard","2007","http://link.springer.com/article/10.3758/BF03192975","Article"
"Simple, individually unique, and context-dependent learning methods for models of human category learning","Behavior Research Methods","","37","2","10.3758/BF03192692","Toshihiko Matsuka","2005","http://link.springer.com/article/10.3758/BF03192692","Article"
"Using UnGraph to extract data from image files: Verification of reliability and validity","Behavior Research Methods","","41","1","10.3758/BRM.41.1.177","William R. ShadishIsabel C. C. BrasilDavid A. IllingworthKristen D. WhiteRodolfo GalindoEden D. NaglerDavid M. Rindskopf","2009","http://link.springer.com/article/10.3758/BRM.41.1.177","Article"
"Objective measurement of upper limb activity and mobility during everyday behavior using ambulatory accelerometry: The upper limb activity monitor","Behavior Research Methods","","38","3","10.3758/BF03192798","Fabiënne C. SchasfortJ. B. J. (Hans) BusmannWim L. J. MartensHenk J. Stam","2006","http://link.springer.com/article/10.3758/BF03192798","Article"
"Educational software evaluation research: Balancing internal, external, and ecological validity","Behavior Research Methods, Instruments, & Computers","","25","2","10.3758/BF03204502","Sarah Ransdell","1993","http://link.springer.com/article/10.3758/BF03204502","Article"
"The gnosis of knowledge navigation on the Net","Behavior Research Methods, Instruments, & Computers","","28","2","10.3758/BF03204761","Erik Nilsen","1996","http://link.springer.com/article/10.3758/BF03204761","Article"
"Presentation accuracy of Web animation methods","Behavior Research Methods, Instruments, & Computers","","33","2","10.3758/BF03195365","William C. Schmidt","2001","http://link.springer.com/article/10.3758/BF03195365","Article"
"Pupillary dilation as a measure of attention: a quantitative system analysis","Behavior Research Methods, Instruments, & Computers","","25","1","10.3758/BF03204445","Bert HoeksWillem J. M. Levelt","1993","http://link.springer.com/article/10.3758/BF03204445","Article"
"INTERMAX: A program for orthogonal analytical rotation by the intermax criterion","Behavior Research Methods, Instruments, & Computers","","18","3","10.3758/BF03204412","Joseph L. BallounA. Ben Oumlil","1986","http://link.springer.com/article/10.3758/BF03204412","Article"
"Group communication analysis: A computational linguistics approach for detecting sociocognitive roles in multiparty interactions","Behavior Research Methods","","51","3","10.3758/s13428-018-1102-z","Nia M. M. DowellTristan M. NixonArthur C. Graesser","2019","http://link.springer.com/article/10.3758/s13428-018-1102-z","Article"
"Automated grading of homework assignments and tests in introductory and intermediate statistics courses using active server pages","Behavior Research Methods, Instruments, & Computers","","31","2","10.3758/BF03207717","David W. Stockburger","1999","http://link.springer.com/article/10.3758/BF03207717","Article"
"ThurCatD: A tool for analyzing ratings on an ordinal category scale","Behavior Research Methods, Instruments, & Computers","","32","3","10.3758/BF03200805","Martin C. Boschman","2000","http://link.springer.com/article/10.3758/BF03200805","Article"
"Similar but not the same: A comparison of the utility of directly rated and feature-based similarity measures for generating spatial models of conceptual data","Behavior Research Methods","","41","3","10.3758/BRM.41.3.889","Matthew J. DryGert Storms","2009","http://link.springer.com/article/10.3758/BRM.41.3.889","Article"
"A laser-based eye-tracking system","Behavior Research Methods, Instruments, & Computers","","34","4","10.3758/BF03195485","Kenji IrieBruce A. WilsonRichard D. JonesPhilip J. BonesTim J. Anderson","2002","http://link.springer.com/article/10.3758/BF03195485","Article"
"Spreadsheet signal detection","Behavior Research Methods, Instruments, & Computers","","31","1","10.3758/BF03207691","Robert D. Sorkin","1999","http://link.springer.com/article/10.3758/BF03207691","Article"
"Research on the Internet: Validation of a World-Wide Web mediated personality scale","Behavior Research Methods, Instruments, & Computers","","31","4","10.3758/BF03200736","Tom BuchananJohn L. Smith","1999","http://link.springer.com/article/10.3758/BF03200736","Article"
"A turn-key transportable eye-tracking instrument for clinical assessment","Behavior Research Methods, Instruments, & Computers","","34","4","10.3758/BF03195491","Klaus HartneggBurkhart Fischer","2002","http://link.springer.com/article/10.3758/BF03195491","Article"
"Detecting group differences in sequential association using sampled permutations: Log odds, kappa, and phi compared","Behavior Research Methods, Instruments, & Computers","","28","3","10.3758/BF03200524","Roger BakemanDuncan McarthurVicenç Quera","1996","http://link.springer.com/article/10.3758/BF03200524","Article"
"Spreadsheet modeling for research and teaching: Programming without programming","Behavior Research Methods, Instruments, & Computers","","24","3","10.3758/BF03203583","Charles E. Collyer","1992","http://link.springer.com/article/10.3758/BF03203583","Article"
"Using Authorware Professional for developing courseware","Behavior Research Methods, Instruments, & Computers","","24","2","10.3758/BF03203507","Christopher R. Wolfe","1992","http://link.springer.com/article/10.3758/BF03203507","Article"
"Recurrence plot analyses suggest a novel reference system involved in newborn spontaneous movements","Behavior Research Methods","","38","3","10.3758/BF03192793","Birte AßmannMarco ThielMaria C. RomanoCarsten Niemitz","2006","http://link.springer.com/article/10.3758/BF03192793","Article"
"On the varieties of computer experience","Behavior Research Methods & Instrumentation","","1","7","10.3758/BF03209911","Steven J. Stadler","1969","http://link.springer.com/article/10.3758/BF03209911","Article"
"Computer-aided reporting of the results of mental retardation evaluations","Behavior Research Methods, Instruments, & Computers","","25","2","10.3758/BF03204496","Barry A. Tanner","1993","http://link.springer.com/article/10.3758/BF03204496","Article"
"QMLE: Fast, robust, and efficient estimation of distribution functions based on quantiles","Behavior Research Methods, Instruments, & Computers","","35","4","10.3758/BF03195527","Scott BrownAndrew Heathcote","2003","http://link.springer.com/article/10.3758/BF03195527","Article"
"O-Cam: A new paradigm for investigating the effects of ostracism","Behavior Research Methods","","42","3","10.3758/BRM.42.3.768","Rani GoodacreLisa Zadro","2010","http://link.springer.com/article/10.3758/BRM.42.3.768","Article"
"Image processing for improved eye-tracking accuracy","Behavior Research Methods, Instruments, & Computers","","29","1","10.3758/BF03200567","Jeffrey B. Mulligan","1997","http://link.springer.com/article/10.3758/BF03200567","Article"
"On-line computer text processing: A tutorial","Behavior Research Methods & Instrumentation","","6","2","10.3758/BF03200320","Richard C. Roistacher","1974","http://link.springer.com/article/10.3758/BF03200320","Article"
"Evaluation of instructional software: Design considerations and recommendations","Behavior Research Methods, Instruments, & Computers","","25","2","10.3758/BF03204501","Nancy C. Duncan","1993","http://link.springer.com/article/10.3758/BF03204501","Article"
"Cartesian analysis: A computer-video interface for measuring motion without physical contact","Behavior Research Methods, Instruments, & Computers","","22","5","10.3758/BF03203196","Palmer Morrel-SamuelsRobert M. Krauss","1990","http://link.springer.com/article/10.3758/BF03203196","Article"
"An economical microcomputer design for the generation and display of timed visual stimuli: The TDL VDB","Behavior Research Methods & Instrumentation","","11","2","10.3758/BF03205630","John H. FlowersMark H. Murphy","1979","http://link.springer.com/article/10.3758/BF03205630","Article"
"A method for calibrating the spatial coordinates of a visual display to high accuracy","Behavior Research Methods, Instruments, & Computers","","20","4","10.3758/BF03202682","Laurence T. MaloneyKyunghee Koh","1988","http://link.springer.com/article/10.3758/BF03202682","Article"
"Improving the encoding of verbal reports by using MPAS: A computer-aided encoding system","Behavior Research Methods, Instruments, & Computers","","26","2","10.3758/BF03204611","Robert J. CrutcherK. Anders EricssonChristopher A. Wichura","1994","http://link.springer.com/article/10.3758/BF03204611","Article"
"Spline smoothing with model-based penalties","Behavior Research Methods, Instruments, & Computers","","29","1","10.3758/BF03200573","J. O. RamsayN. HeckmanB. W. Silverman","1997","http://link.springer.com/article/10.3758/BF03200573","Article"
"Functions for traditional and multilevel approaches to signal detection theory","Behavior Research Methods","","41","2","10.3758/BRM.41.2.257","Daniel B. WrightRuth HorryElin M. Skagerberg","2009","http://link.springer.com/article/10.3758/BRM.41.2.257","Article"
"Think of the consequences: A decade of discourse about same-sex marriage","Behavior Research Methods","","51","4","10.3758/s13428-019-01215-3","Babak HemmatianSabina J. SlomanUriel Cohen PrivaSteven A. Sloman","2019","http://link.springer.com/article/10.3758/s13428-019-01215-3","Article"
"Robust principal components: A generalized variance perspective","Behavior Research Methods","","40","1","10.3758/BRM.40.1.102","Rand R. Wilcox","2008","http://link.springer.com/article/10.3758/BRM.40.1.102","Article"
"Object relocation: a program for setting up, running, and analyzing experiments on memory for object locations","Behavior Research Methods, Instruments, & Computers","","31","3","10.3758/BF03200721","Roy P. C. KesselsAlbert PostmaEdward H. F. de Haan","1999","http://link.springer.com/article/10.3758/BF03200721","Article"
"RegularizedSCA: Regularized simultaneous component analysis of multiblock data in R","Behavior Research Methods","","51","5","10.3758/s13428-018-1163-z","Zhengguo GuKatrijn Van Deun","2019","http://link.springer.com/article/10.3758/s13428-018-1163-z","Article"
"How to obtain near-millisecond precision on the IBM PC with visual stimuli not exceeding one printed line","Behavior Research Methods, Instruments, & Computers","","22","6","10.3758/BF03204436","Jan GabrielssonRobert J. Jarvella","1990","http://link.springer.com/article/10.3758/BF03204436","Article"
"Psychology Experiment Authoring Kit (PEAK): Formal usability testing of an easy-to-use method for creating computerized experiments","Behavior Research Methods","","37","2","10.3758/BF03192699","Walter SchneiderD. J BolgerAmy EschmanChristopher NeffAnthony P. Zuccolotto","2005","http://link.springer.com/article/10.3758/BF03192699","Article"
"Recreating Raven’s: Software for systematically generating large numbers of Raven-like matrix problems with normed properties","Behavior Research Methods","","42","2","10.3758/BRM.42.2.525","Laura E. MatzenZachary O. BenzKevin R. DixonJamie PoseyJames K. KrogerAnn E. Speed","2010","http://link.springer.com/article/10.3758/BRM.42.2.525","Article"
"A compilation of 800 word neighborhoods by frequency","Behavior Research Methods, Instruments, & Computers","","29","4","10.3758/BF03210617","Lee M. Stadtlander","1997","http://link.springer.com/article/10.3758/BF03210617","Article"
"Web-based image norming: How do object familiarity and visual complexity ratings compare when collected in-lab versus online?","Behavior Research Methods","","41","3","10.3758/BRM.41.3.699","Dwayne E. ParéGeorge S. Cree","2009","http://link.springer.com/article/10.3758/BRM.41.3.699","Article"
"Determining the dimensionality in spatial representations of semantic concepts","Behavior Research Methods","","39","3","10.3758/BF03193012","Steven VerheyenEef AmeelGert Storms","2007","http://link.springer.com/article/10.3758/BF03193012","Article"
"Understanding spoken language through TalkBank","Behavior Research Methods","","51","4","10.3758/s13428-018-1174-9","Brian MacWhinney","2019","http://link.springer.com/article/10.3758/s13428-018-1174-9","Article"
"Fourier analysis of polar coordinate data in visual physiology and psychophysics","Behavior Research Methods & Instrumentation","","10","1","10.3758/BF03205080","Robert SekulerRobert Armstrong","1978","http://link.springer.com/article/10.3758/BF03205080","Article"
"Quantifying the informational value of classification images","Behavior Research Methods","","51","5","10.3758/s13428-019-01232-2","Loek BrinkmanStanny GoffinRens van de SchootNeeltje E.M. van HarenRon DotschHenk Aarts","2019","http://link.springer.com/article/10.3758/s13428-019-01232-2","Article"
"Hardware and software evolution of an adaptive ability measurement system","Behavior Research Methods & Instrumentation","","8","2","10.3758/BF03201754","Louis J. DewittDavid J. Weiss","1976","http://link.springer.com/article/10.3758/BF03201754","Article"
"The art of model development and testing","Behavior Research Methods, Instruments, & Computers","","29","1","10.3758/BF03200560","Richard M. ShiffrinPeter A. Nobel","1997","http://link.springer.com/article/10.3758/BF03200560","Article"
"DifScal: A tool for analyzing difference ratings on an ordinal category scale","Behavior Research Methods, Instruments, & Computers","","33","1","10.3758/BF03195343","Martin C. Boschman","2001","http://link.springer.com/article/10.3758/BF03195343","Article"
"The transitional impact scale: Assessing the material and psychological impact of life transitions","Behavior Research Methods","","46","2","10.3758/s13428-013-0378-2","Connie SvobNorman R. BrownJohn R. ReddonTugba UzerPeter J. Lee","2014","http://link.springer.com/article/10.3758/s13428-013-0378-2","Article"
"Procura-PALavras (P-PAL): A Web-based interface for a new European Portuguese lexical database","Behavior Research Methods","","50","4","10.3758/s13428-018-1058-z","Ana Paula SoaresÁlvaro IriarteJosé João de AlmeidaAlberto SimõesAna CostaJoão MachadoPatrícia FrançaMontserrat ComesañaAndreia RauberAnabela RatoManuel Perea","2018","http://link.springer.com/article/10.3758/s13428-018-1058-z","Article"
"Stuck at the starting line: How the starting procedure influences mouse-tracking data","Behavior Research Methods","","50","5","10.3758/s13428-017-0977-4","Stefan ScherbaumPascal J. Kieslich","2018","http://link.springer.com/article/10.3758/s13428-017-0977-4","Article"
"Active engagement in a web-based tutorial to prevent obesity grounded in Fuzzy-Trace Theory predicts higher knowledge and gist comprehension","Behavior Research Methods","","49","4","10.3758/s13428-016-0794-1","Priscila G. Brust-RenckValerie F. ReynaEvan A. WilhelmsChristopher R. WolfeColin L. WidmerElizabeth M. Cedillos-WhynottA. Kate Morant","2017","http://link.springer.com/article/10.3758/s13428-016-0794-1","Article"
"Presenting GECO: An eyetracking corpus of monolingual and bilingual sentence reading","Behavior Research Methods","","49","2","10.3758/s13428-016-0734-0","Uschi CopNicolas DirixDenis DriegheWouter Duyck","2017","http://link.springer.com/article/10.3758/s13428-016-0734-0","Article"
"Vividness of visual imagery and social desirable responding: correlations of the vividness of visual imagery questionnaire with the balanced inventory of desirable responding and the Marlowe–Crowne scale","Behavior Research Methods","","43","3","10.3758/s13428-011-0086-8","John AllbuttJonathan LingMartin RowleyMohammed Shafiullah","2011","http://link.springer.com/article/10.3758/s13428-011-0086-8","Article"
"PsiMLE: A maximum-likelihood estimation approach to estimating psychophysical scaling and variability more reliably, efficiently, and flexibly","Behavior Research Methods","","48","2","10.3758/s13428-015-0600-5","Darko OdicHee Yeon ImRobert EisingerRyan LyJustin Halberda","2016","http://link.springer.com/article/10.3758/s13428-015-0600-5","Article"
"The Montreal Protocol for Identification of Amusia","Behavior Research Methods","","50","2","10.3758/s13428-017-0892-8","D. T. VuvanS. PaquetteG. Mignault GouletI. RoyalM. FelezeuI. Peretz","2018","http://link.springer.com/article/10.3758/s13428-017-0892-8","Article"
